"Liang M, Raley C, Zheng X, Kutty G, Gogineni E, Sherman BT, Sun Q, Chen X, Skelly T, Jones K, Stephens R, Zhou B, Lau W, Johnson C, Imamichi T, Jiang M, Dewar R, Lempicki RA, Tran B, Kovacs JA, Huang da W.",2016,27051465,Distinguishing highly similar gene isoforms with a clustering-based bioinformatics analysis of PacBio single-molecule long reads.,BioData mining,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Gene isoforms are commonly found in both prokaryotes and eukaryotes. Since each isoform may perform a specific function in response to changing environmental conditions, studying the dynamics of gene isoforms is important in understanding biological processes and disease conditions. However, genome-wide identification of gene isoforms is technically challenging due to the high degree of sequence identity among isoforms. Traditional targeted sequencing approach, involving Sanger sequencing of plasmid-cloned PCR products, has low throughput and is very tedious and time-consuming. Next-generation sequencing technologies such as Illumina and 454 achieve high throughput but their short read lengths are a critical barrier to accurate assembly of highly similar gene isoforms, and may result in ambiguities and false joining during sequence assembly. More recently, the third generation sequencer represented by the PacBio platform offers sufficient throughput and long reads covering the full length of typical genes, thus providing a potential to reliably profile gene isoforms. However, the PacBio long reads are error-prone and cannot be effectively analyzed by traditional assembly programs.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">We present a clustering-based analysis pipeline integrated with PacBio sequencing data for profiling highly similar gene isoforms. This approach was first evaluated in comparison to de novo assembly of 454 reads using a benchmark admixture containing 10 known, cloned msg genes encoding the major surface glycoprotein of Pneumocystis jirovecii. All 10 msg isoforms were successfully reconstructed with the expected length (~1.5 kb) and correct sequence by the new approach, while 454 reads could not be correctly assembled using various assembly programs. When using an additional benchmark admixture containing 22 known P. jirovecii msg isoforms, this approach accurately reconstructed all but 4 these isoforms in their full-length (~3 kb); these 4 isoforms were present in low concentrations in the admixture. Finally, when applied to the original clinical sample from which the 22 known msg isoforms were cloned, this approach successfully identified not only all known isoforms accurately (~3 kb each) but also 48 novel isoforms.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">PacBio sequencing integrated with the clustering-based analysis pipeline achieves high-throughput and high-resolution discrimination of highly similar sequences, and can serve as a new approach for genome-wide characterization of gene isoforms and other highly repetitive sequences.</abstracttext>]","['https://biodatamining.biomedcentral.com/articles/10.1186/s13040-016-0090-8', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27051465/']"
"Huang DW, Raley C, Jiang MK, Zheng X, Liang D, Rehman MT, Highbarger HC, Jiao X, Sherman B, Ma L, Chen X, Skelly T, Troyer J, Stephens R, Imamichi T, Pau A, Lempicki RA, Tran B, Nissley D, Lane HC, Dewar RL.",2016,26949565,Towards Better Precision Medicine: PacBio Single-Molecule Long Reads Resolve the Interpretation of HIV Drug Resistant Mutation Profiles at Explicit Quasispecies (Haplotype) Level.,Journal of data mining in genomics &amp; proteomics,"[<abstracttext>Development of HIV-1 drug resistance mutations (HDRMs) is one of the major reasons for the clinical failure of antiretroviral therapy. Treatment success rates can be improved by applying personalized anti-HIV regimens based on a patient's HDRM profile. However, the sensitivity and specificity of the HDRM profile is limited by the methods used for detection. Sanger-based sequencing technology has traditionally been used for determining HDRM profiles at the single nucleotide variant (SNV) level, but with a sensitivity of only ≥ 20% in the HIV population of a patient. Next Generation Sequencing (NGS) technologies offer greater detection sensitivity (~ 1%) and larger scope (hundreds of samples per run). However, NGS technologies produce reads that are too short to enable the detection of the physical linkages of individual SNVs across the haplotype of each HIV strain present. In this article, we demonstrate that the single-molecule long reads generated using the Third Generation Sequencer (TGS), PacBio RS II, along with the appropriate bioinformatics analysis method, can resolve the HDRM profile at a more advanced quasispecies level. The case studies on patients' HIV samples showed that the quasispecies view produced using the PacBio method offered greater detection sensitivity and was more comprehensive for understanding HDRM situations, which is complement to both Sanger and NGS technologies. In conclusion, the PacBio method, providing a promising new quasispecies level of HDRM profiling, may effect an important change in the field of HIV drug resistance research.</abstracttext>]",['https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26949565/']
"Singh N, Sahu DK, Chowdhry R, Mishra A, Goel MM, Faheem M, Srivastava C, Ojha BK, Gupta DK, Kant R.",2015,26862483,IsoSeq analysis and functional annotation of the infratentorial ependymoma tumor tissue on PacBio RSII platform.,Meta gene,"[<abstracttext>Here, we sequenced and functionally annotated the long reads (1-2 kb) cDNAs library of an infratentorial ependymoma tumor tissue on PacBio RSII by Iso-Seq protocol using SMRT technology. 577 MB, data was generated from the brain tissues of ependymoma tumor patient, producing 1,19,313 high-quality reads assembled into 19,878 contigs using Celera assembler followed by Quiver pipelines, which produced 2952 unique protein accessions in the nr protein database and 307 KEGG pathways. Additionally, when we compared GO terms of second and third level with alternative splicing data obtained through HTA Array2.0. We identified four and twelve transcript cluster IDs in Level-2 and Level-3 scores respectively with alternative splicing index predicting mainly the major pathways of hallmarks of cancer. Out of these transcript cluster IDs only transcript cluster IDs of gene PNMT, SNN and LAMB1 showed Reads Per Kilobase of exon model per Million mapped reads (RPKM) values at gene-level expression (GE) and transcript-level (TE) track. Most importantly, brain-specific genes--PNMT, SNN and LAMB1 show their involvement in Ependymoma. </abstracttext>]","['https://linkinghub.elsevier.com/retrieve/pii/S2214-5400(15)00070-5', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26862483/']"
"Tevz G, McGrath S, Demeter R, Magrini V, Jeet V, Rockstroh A, McPherson S, Lai J, Bartonicek N, An J, Batra J, Dinger ME, Lehman ML, Williams ED, Nelson CC.",2016,26499396,Identification of a novel fusion transcript between human relaxin-1 (RLN1) and human relaxin-2 (RLN2) in prostate cancer.,Molecular and cellular endocrinology,"[<abstracttext>Simultaneous expression of highly homologous RLN1 and RLN2 genes in prostate impairs their accurate delineation. We used PacBio SMRT sequencing and RNA-Seq in LNCaP cells in order to dissect the expression of RLN1 and RLN2 variants. We identified a novel fusion transcript comprising the RLN1 and RLN2 genes and found evidence of its expression in the normal and prostate cancer tissues. The RLN1-RLN2 fusion putatively encodes RLN2 isoform with the deleted secretory signal peptide. The identification of the fusion transcript provided information to determine unique RLN1-RLN2 fusion and RLN1 regions. The RLN1-RLN2 fusion was co-expressed with RLN1 in LNCaP cells, but the two gene products were inversely regulated by androgens. We showed that RLN1 is underrepresented in common PCa cell lines in comparison to normal and PCa tissue. The current study brings a highly relevant update to the relaxin field, and will encourage further studies of RLN1 and RLN2 in PCa and broader. </abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0303-7207(15)30112-X']
"Guo X, Lehner K, O'Connell K, Zhang J, Dave SS, Jinks-Robertson S.",2015,26497143,SMRT Sequencing for Parallel Analysis of Multiple Targets and Accurate SNP Phasing.,"G3 (Bethesda, Md.)","[<abstracttext>Single-molecule real-time (SMRT) sequencing generates much longer reads than other widely used next-generation (next-gen) sequencing methods, but its application to whole genome/exome analysis has been limited. Here, we describe the use of SMRT sequencing coupled with barcoding to simultaneously analyze one or a small number of genomic targets derived from multiple sources. In the budding yeast system, SMRT sequencing was used to analyze strand-exchange intermediates generated during mitotic recombination and to analyze genetic changes in a forward mutation assay. The general barcoding-SMRT approach was then extended to diffuse large B-cell lymphoma primary tumors and cell lines, where detected changes agreed with prior Illumina exome sequencing. A distinct advantage afforded by SMRT sequencing over other next-gen methods is that it immediately provides the linkage relationships between SNPs in the target segment sequenced. The strength of our approach for mutation/recombination studies (as well as linkage identification) derives from its inherent computational simplicity coupled with a lack of reliance on sophisticated statistical analyses. </abstracttext>]","['http://www.g3journal.org/cgi/pmidlookup?view=long&pmid=26497143', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26497143/']"
"Hénaff E, Zapata L, Casacuberta JM, Ossowski S.",2015,26459856,Jitterbug: somatic and germline transposon insertion detection at single-nucleotide resolution.,BMC genomics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Transposable elements are major players in genome evolution. Transposon insertion polymorphisms can translate into phenotypic differences in plants and animals and are linked to different diseases including human cancer, making their characterization highly relevant to the study of genome evolution and genetic diseases.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">Here we present Jitterbug, a novel tool that identifies transposable element insertion sites at single-nucleotide resolution based on the pairedend mapping and clipped-read signatures produced by NGS alignments. Jitterbug can be easily integrated into existing NGS analysis pipelines, using the standard BAM format produced by frequently applied alignment tools (e.g. bwa, bowtie2), with no need to realign reads to a set of consensus transposon sequences. Jitterbug is highly sensitive and able to recall transposon insertions with a very high specificity, as demonstrated by benchmarks in the human and Arabidopsis genomes, and validation using long PacBio reads. In addition, Jitterbug estimates the zygosity of transposon insertions with high accuracy and can also identify somatic insertions.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">We demonstrate that Jitterbug can identify mosaic somatic transposon movement using sequenced tumor-normal sample pairs and allows for estimating the cancer cell fraction of clones containing a somatic TE insertion. We suggest that the independent methods we use to evaluate performance are a step towards creating a gold standard dataset for benchmarking structural variant prediction tools.</abstracttext>]","['https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-015-1975-5', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26459856/']"
"Weirather JL, Afshar PT, Clark TA, Tseng E, Powers LS, Underwood JG, Zabner J, Korlach J, Wong WH, Au KF.",2015,26040699,Characterization of fusion genes and the significantly expressed fusion isoforms in breast cancer by hybrid sequencing.,Nucleic acids research,"[<abstracttext>We developed an innovative hybrid sequencing approach, IDP-fusion, to detect fusion genes, determine fusion sites and identify and quantify fusion isoforms. IDP-fusion is the first method to study gene fusion events by integrating Third Generation Sequencing long reads and Second Generation Sequencing short reads. We applied IDP-fusion to PacBio data and Illumina data from the MCF-7 breast cancer cells. Compared with the existing tools, IDP-fusion detects fusion genes at higher precision and a very low false positive rate. The results show that IDP-fusion will be useful for unraveling the complexity of multiple fusion splices and fusion isoforms within tumorigenesis-relevant fusion genes. </abstracttext>]","['http://nar.oxfordjournals.org/cgi/pmidlookup?view=long&pmid=26040699', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26040699/']"
"Cavelier L, Ameur A, Häggqvist S, Höijer I, Cahill N, Olsson-Strömberg U, Hermanson M.",2015,25880391,Clonal distribution of BCR-ABL1 mutations and splice isoforms by single-molecule long-read RNA sequencing.,BMC cancer,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">The evolution of mutations in the BCR-ABL1 fusion gene transcript renders CML patients resistant to tyrosine kinase inhibitor (TKI) based therapy. Thus screening for BCR-ABL1 mutations is recommended particularly in patients experiencing poor response to treatment. Herein we describe a novel approach for the detection and surveillance of BCR-ABL1 mutations in CML patients.</abstracttext>, <abstracttext label=""METHODS"" nlmcategory=""METHODS"">To detect mutations in the BCR-ABL1 transcript we developed an assay based on the Pacific Biosciences (PacBio) sequencing technology, which allows for single-molecule long-read sequencing of BCR-ABL1 fusion transcript molecules. Samples from six patients with poor response to therapy were analyzed both at diagnosis and follow-up. cDNA was generated from total RNA and a 1,6 kb fragment encompassing the BCR-ABL1 transcript was amplified using long range PCR. To estimate the sensitivity of the assay, a serial dilution experiment was performed.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">Over 10,000 full-length BCR-ABL1 sequences were obtained for all samples studied. Through the serial dilution analysis, mutations in CML patient samples could be detected down to a level of at least 1%. Notably, the assay was determined to be sufficiently sensitive even in patients harboring a low abundance of BCR-ABL1 levels. The PacBio sequencing successfully identified all mutations seen by standard methods. Importantly, we identified several mutations that escaped detection by the clinical routine analysis. Resistance mutations were found in all but one of the patients. Due to the long reads afforded by PacBio sequencing, compound mutations present in the same molecule were readily distinguished from independent alterations arising in different molecules. Moreover, several transcript isoforms of the BCR-ABL1 transcript were identified in two of the CML patients. Finally, our assay allowed for a quick turn around time allowing samples to be reported upon within 2 days.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">In summary the PacBio sequencing assay can be applied to detect BCR-ABL1 resistance mutations in both diagnostic and follow-up CML patient samples using a simple protocol applicable to routine diagnosis. The method besides its sensitivity, gives a complete view of the clonal distribution of mutations, which is of importance when making therapy decisions.</abstracttext>]","['https://bmccancer.biomedcentral.com/articles/10.1186/s12885-015-1046-y', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25880391/']"
"Steinberg KM, Schneider VA, Graves-Lindsay TA, Fulton RS, Agarwala R, Huddleston J, Shiryev SA, Morgulis A, Surti U, Warren WC, Church DM, Eichler EE, Wilson RK.",2014,25373144,Single haplotype assembly of the human genome from a hydatidiform mole.,Genome research,"[<abstracttext>A complete reference assembly is essential for accurately interpreting individual genomes and associating variation with phenotypes. While the current human reference genome sequence is of very high quality, gaps and misassemblies remain due to biological and technical complexities. Large repetitive sequences and complex allelic diversity are the two main drivers of assembly error. Although increasing the length of sequence reads and library fragments can improve assembly, even the longest available reads do not resolve all regions. In order to overcome the issue of allelic diversity, we used genomic DNA from an essentially haploid hydatidiform mole, CHM1. We utilized several resources from this DNA including a set of end-sequenced and indexed BAC clones and 100× Illumina whole-genome shotgun (WGS) sequence coverage. We used the WGS sequence and the GRCh37 reference assembly to create an assembly of the CHM1 genome. We subsequently incorporated 382 finished BAC clone sequences to generate a draft assembly, CHM1_1.1 (NCBI AssemblyDB GCA_000306695.2). Analysis of gene, repetitive element, and segmental duplication content show this assembly to be of excellent quality and contiguity. However, comparison to assembly-independent resources, such as BAC clone end sequences and PacBio long reads, indicate misassembled regions. Most of these regions are enriched for structural variation and segmental duplication, and can be resolved in the future. This publicly available assembly will be integrated into the Genome Reference Consortium curation framework for further improvement, with the ultimate goal being a completely finished gap-free assembly.</abstracttext>]","['http://genome.cshlp.org/cgi/pmidlookup?view=long&pmid=25373144', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25373144/']"
"Ritz A, Bashir A, Sindi S, Hsu D, Hajirasouliha I, Raphael BJ.",2014,25355789,Characterization of structural variants with single molecule and hybrid sequencing approaches.,"Bioinformatics (Oxford, England)","[<abstracttext label=""MOTIVATION"" nlmcategory=""BACKGROUND"">Structural variation is common in human and cancer genomes. High-throughput DNA sequencing has enabled genome-scale surveys of structural variation. However, the short reads produced by these technologies limit the study of complex variants, particularly those involving repetitive regions. Recent 'third-generation' sequencing technologies provide single-molecule templates and longer sequencing reads, but at the cost of higher per-nucleotide error rates.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">We present MultiBreak-SV, an algorithm to detect structural variants (SVs) from single molecule sequencing data, paired read sequencing data, or a combination of sequencing data from different platforms. We demonstrate that combining low-coverage third-generation data from Pacific Biosciences (PacBio) with high-coverage paired read data is advantageous on simulated chromosomes. We apply MultiBreak-SV to PacBio data from four human fosmids and show that it detects known SVs with high sensitivity and specificity. Finally, we perform a whole-genome analysis on PacBio data from a complete hydatidiform mole cell line and predict 1002 high-probability SVs, over half of which are confirmed by an Illumina-based assembly.</abstracttext>]","['http://bioinformatics.oxfordjournals.org/cgi/pmidlookup?view=long&pmid=25355789', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25355789/']"
"Khosravi Y, Rehvathy V, Wee WY, Wang S, Baybayan P, Singh S, Ashby M, Ong J, Amoyo AA, Seow SW, Choo SW, Perkins T, Chua EG, Tay A, Marshall BJ, Loke MF, Goh KL, Pettersson S, Vadivelu J.",2013,23957912,Comparing the genomes of Helicobacter pylori clinical strain UM032 and Mice-adapted derivatives.,Gut pathogens,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Helicobacter pylori is a Gram-negative bacterium that persistently infects the human stomach inducing chronic inflammation. The exact mechanisms of pathogenesis are still not completely understood. Although not a natural host for H. pylori, mouse infection models play an important role in establishing the immunology and pathogenicity of H. pylori. In this study, for the first time, the genome sequences of clinical H. pylori strain UM032 and mice-adapted derivatives, 298 and 299, were sequenced using the PacBio Single Molecule, Real-Time (SMRT) technology.</abstracttext>, <abstracttext label=""RESULT"" nlmcategory=""RESULTS"">Here, we described the single contig which was achieved for UM032 (1,599,441 bp), 298 (1,604,216 bp) and 299 (1,601,149 bp). Preliminary analysis suggested that methylation of H. pylori genome through its restriction modification system may be determinative of its host specificity and adaptation.</abstracttext>, <abstracttext label=""CONCLUSION"" nlmcategory=""CONCLUSIONS"">Availability of these genomic sequences will aid in enhancing our current level of understanding the host specificity of H. pylori.</abstracttext>]","['https://gutpathogens.biomedcentral.com/articles/10.1186/1757-4749-5-25', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/23957912/']"
"Zhu Y, Stephens RM, Meltzer PS, Davis SR.",2013,23323543,SRAdb: query and use public next-generation sequencing data from within R.,BMC bioinformatics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">The Sequence Read Archive (SRA) is the largest public repository of sequencing data from the next generation of sequencing platforms including Illumina (Genome Analyzer, HiSeq, MiSeq, .etc), Roche 454 GS System, Applied Biosystems SOLiD System, Helicos Heliscope, PacBio RS, and others.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">SRAdb is an attempt to make queries of the metadata associated with SRA submission, study, sample, experiment and run more robust and precise, and make access to sequencing data in the SRA easier. We have parsed all the SRA metadata into a SQLite database that is routinely updated and can be easily distributed. The SRAdb R/Bioconductor package then utilizes this SQLite database for querying and accessing metadata. Full text search functionality makes querying metadata very flexible and powerful. Fastq files associated with query results can be downloaded easily for local analysis. The package also includes an interface from R to a popular genome browser, the Integrated Genomics Viewer.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">SRAdb Bioconductor package provides a convenient and integrated framework to query and access SRA metadata quickly and powerfully from within R.</abstracttext>]","['https://bmcbioinformatics.biomedcentral.com/articles/10.1186/1471-2105-14-19', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/23323543/']"
"Saffarian A, Mulet C, Tournebize R, Naito T, Sansonetti PJ, Pédron T.",2016,27979948,Complete Genome Sequence of Delftia tsuruhatensis CM13 Isolated from Murine Proximal Colonic Tissue.,Genome announcements,"[<abstracttext>We report here the complete genome sequence of Delftia tsuruhatensis CM13, isolated from murine proximal colonic tissue. The genome assembly using PacBio single-molecule real-time sequencing resulted in a single scaffold of 7.19 Mb.</abstracttext>]",['http://dx.doi.org/10.1128/genomeA.01398-16']
"Buchmann A, Eitel M, Koch P, Schwarz PN, Stegmann E, Wohlleben W, Wolański M, Krawiec M, Zakrzewska-Czerwińska J, Méndez C, Botas A, Núñez LE, Morís F, Cortés J, Gross H.",2016,27979943,"High-Quality Draft Genome Sequence of the Actinobacterium Nocardia terpenica IFM 0406, Producer of the Immunosuppressant Brasilicardins, Using Illumina and PacBio Technologies.",Genome announcements,"[<abstracttext>The bacterium Nocardia terpenica IFM 0406 is known as the producer of the immunosuppressant brasilicardin A. Here, we report the completely sequenced genome of strain IFM 0406, which facilitates the heterologous expression of the brasilicardin biosynthetic gene cluster but also unveils the intriguing biosynthetic capacity of the strain to produce secondary metabolites.</abstracttext>]",['http://dx.doi.org/10.1128/genomeA.01391-16']
"Khayi S, Blin P, Chong TM, Chan KG, Faure D.",2016,27942352,Complete genome anatomy of the emerging potato pathogen &lt;i&gt;Dickeya solani&lt;/i&gt; type strain IPO 2222&lt;sup&gt;T&lt;/sup&gt;.,Standards in genomic sciences,"[<abstracttext>Several species of the genus <i>Dickeya</i> provoke soft rot and blackleg diseases on a wide range of plants and crops. <i>Dickeya solani</i> has been identified as the causative agent of diseases outbreaks on potato culture in Europe for the last decade. Here, we report the complete genome of the <i>D. solani</i> IPO 2222<sup>T</sup>. Using PacBio and Illumina technologies, a unique circular chromosome of 4,919,833 bp was assembled. The G + C content reaches 56% and the genomic sequence contains 4,059 predicted proteins. The ANI values calculated for <i>D. solani</i> IPO 2222<sup>T</sup> vs. other available <i>D. solani</i> genomes was over 99.9% indicating a high genetic homogeneity within <i>D. solani</i> species.</abstracttext>]","['https://standardsingenomics.biomedcentral.com/articles/10.1186/s40793-016-0208-0', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27942352/']"
"Giolai M, Paajanen P, Verweij W, Percival-Alwyn L, Baker D, Witek K, Jupe F, Bryan G, Hein I, Jones JD, Clark MD.",2016,27938323,Targeted capture and sequencing of gene-sized DNA molecules.,BioTechniques,"[<abstracttext>Targeted capture provides an efficient and sensitive means for sequencing specific genomic regions in a high-throughput manner. To date, this method has mostly been used to capture exons from the genome (the exome) using short insert libraries and short-read sequencing technology, enabling the identification of genetic variants or new members of large gene families. Sequencing larger molecules results in the capture of whole genes, including intronic and intergenic sequences that are typically more polymorphic and allow the resolution of the gene structure of homologous genes, which are often clustered together on the chromosome. Here, we describe an improved method for the capture and single-molecule sequencing of DNA molecules as large as 7 kb by means of size selection and optimized PCR conditions. Our approach can be used to capture, sequence, and distinguish between similar members of the NB-LRR gene family-key genes in plant immune systems.</abstracttext>]",['http://www.biotechniques.com/article/000114484']
"Kojima K, Kawai Y, Misawa K, Mimori T, Nagasaki M.",2016,27912743,STR-realigner: a realignment method for short tandem repeat regions.,BMC genomics,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">In the estimation of repeat numbers in a short tandem repeat (STR) region from high-throughput sequencing data, two types of strategies are mainly taken: a strategy based on counting repeat patterns included in sequence reads spanning the region and a strategy based on estimating the difference between the actual insert size and the insert size inferred from paired-end reads. The quality of sequence alignment is crucial, especially in the former approaches although usual alignment methods have difficulty in STR regions due to insertions and deletions caused by the variations of repeat numbers.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">We proposed a new dynamic programming based realignment method named STR-realigner that considers repeat patterns in STR regions as prior knowledge. By allowing the size change of repeat patterns with low penalty in STR regions, accurate realignment is expected. For the performance evaluation, publicly available STR variant calling tools were applied to three types of aligned reads: synthetically generated sequencing reads aligned with BWA-MEM, those realigned with STR-realigner, those realigned with ReviSTER, and those realigned with GATK IndelRealigner. From the comparison of root mean squared errors between estimated and true STR region size, the results for the dataset realigned with STR-realigner are better than those for other cases. For real data analysis, we used a real sequencing dataset from Illumina HiSeq 2000 for a parent-offspring trio. RepeatSeq and lobSTR were applied to the sequence reads for these individuals aligned with BWA-MEM, those realigned with STR-realigner, ReviSTER, and GATK IndelRealigner. STR-realigner shows the best performance in terms of consistency of the size of estimated STR regions in Mendelian inheritance. Root mean squared error values were also calculated from the comparison of these estimated results with STR region sizes obtained from high coverage PacBio sequencing data, and the results from the realigned sequencing data with STR-realigner showed the least (the best) root mean squared error value.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">The effectiveness of the proposed realignment method for STR regions was verified from the comparison with an existing method on both simulation datasets and real whole genome sequencing dataset.</abstracttext>]","['https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-016-3294-x', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27912743/']"
"Kim KR, Kang WR, Oh DK.",2016,27899336,"Complete genome sequence of Stenotrophomonas sp. KACC 91585, an efficient bacterium for unsaturated fatty acid hydration.",Journal of biotechnology,"[<abstracttext>Hydroxy fatty acids (HFAs) such as 10-hydroxystearic acid (10-HSA) and 10-hydroxy-12(Z)-octadecenoic acid (10-HOD), which are similar to ricinoleic acid, are important starting materials and intermediates for the industrial manufacture of many commodities. Stenotrophomonas sp. KACC 91585, which was isolated from lake sediment, is an efficient bacterium for unsaturated fatty acid hydration that produces 10-HSA and 10-HOD from oleic acid and linoleic acid, respectively, with high conversion rates. The complete genome of this strain is 4,541,729bp with 63.83% GC content and devoid of plasmids. Sets of genes involved in the fatty acid biosynthesis and modification as well as modified lipids were identified in the genome, and these genes were concerned with HFA production. This genome sequence provides molecular information and elucidation for HFA production, and will be used as an efficient biocatalyst source for the biotechnological production of HFA.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0168-1656(16)31624-8']
"Ahn S, Chung HY, Lim S, Kim K, Kim S, Na EJ, Caetano-Anolles K, Lee JH, Ryu S, Choi SH, Kim H.",2016,27891183,Complete genome of &lt;i&gt;Vibrio parahaemolyticus&lt;/i&gt; FORC014 isolated from the toothfish.,Gut pathogens,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Foodborne illness can occur due to various pathogenic bacteria such as <i>Staphylococcus aureus, Escherichia coli</i> and <i>Vibrio parahaemolyticus</i>, and can cause severe gastroenteritis symptoms. In this study, we completed the genome sequence of a foodborne pathogen <i>V. parahaemolyticus</i> FORC_014, which was isolated from suspected contaminated toothfish from South Korea. Additionally, we extended our knowledge of genomic characteristics of the FORC_014 strain through comparative analysis using the complete sequences of other <i>V. parahaemolyticus</i> strains whose complete genomes have previously been reported.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">The complete genome sequence of <i>V. parahaemolyticus</i> FORC_014 was generated using the PacBio RS platform with single molecule, real-time (SMRT) sequencing. The FORC_014 strain consists of two circular chromosomes (3,241,330 bp for chromosome 1 and 1,997,247 bp for chromosome 2), one plasmid (51,383 bp), and one putative phage sequence (96,896 bp). The genome contains a total of 4274 putative protein coding sequences, 126 tRNA genes and 34 rRNA genes. Furthermore, we found 33 type III secretion system 1 (T3SS1) related proteins and 15 type III secretion system 2 (T3SS2) related proteins on chromosome 1. This is the first reported result of Type III secretion system 2 located on chromosome 1 of <i>V. parahaemolyticus</i> without thermostable direct hemolysin (<i>tdh</i>) and thermostable direct hemolysin-related hemolysin (<i>trh</i>).</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">Through investigation of the complete genome sequence of <i>V. parahaemolyticus</i> FORC_014, which differs from previously reported strains, we revealed two type III secretion systems (T3SS1, T3SS2) located on chromosome 1 which do not include <i>tdh</i> and <i>trh</i> genes. We also identified several virulence factors carried by our strain, including iron uptake system, hemolysin and secretion system. This result suggests that the FORC_014 strain may be one pathogen responsible for foodborne illness outbreak. Our results provide significant genomic clues which will assist in future understanding of virulence at the genomic level and help distinguish between clinical and non-clinical isolates.</abstracttext>]","['https://gutpathogens.biomedcentral.com/articles/10.1186/s13099-016-0134-0', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/27891183/']"
"Gardiner DM, Benfield AH, Stiller J, Stephen S, Aitken K, Liu C, Kazan K.",2016,27888554,A high resolution genetic map of the cereal crown rot pathogen Fusarium pseudograminearum provides a near complete genome assembly.,Molecular plant pathology,"[<abstracttext>Fusarium pseudograminearum is an important pathogen of wheat and barley, particularly in semi-arid environments. Previous genome assemblies for this organism were based entirely on short read data and are highly fragmented. In this work, a genetic map of F. pseudograminearum has been constructed for the first time based on a mapping population of 178 individuals. The genetic map, along with long read scaffolding of a short read-based genome assembly, was used to give a near complete assembly of the four F. pseudograminearum chromosomes. Large regions of synteny between F. pseudograminearum and F. graminearum, the related pathogen that is the primary causal agent of cereal head blight disease, were previously proposed in the core conserved genome but the construction of a genetic map to order and orient contigs is critical to validating synteny and placing species specific regions. Indeed, our comparative analyses of the genomes of these two related pathogens suggest that rearrangements in the F. pseudograminearum genome have occurred in the chromosome ends. One of these rearrangements include the transposition of an entire gene cluster involved in detoxification of the benzoxazolinone (BOA) class of plant phytoalexins. This work provides an important genomic and genetic resource for F. pseudograminearum, which is less well characterised than F. graminearum. In addition, this study has provided new insights towards better understanding of the sexual reproduction process in F. pseudograminearum, which informs us of the potential of this pathogen to evolve. This article is protected by copyright. All rights reserved.</abstracttext>]",['http://dx.doi.org/10.1111/mpp.12519']
