"Rossi M, Martínez-Martínez D, Amaretti A, Ulrici A, Raimondi S, Moya A.",2016,27043715,Mining metagenomic whole genome sequences revealed subdominant but constant Lactobacillus population in the human gut microbiota.,Environmental microbiology reports,"[<abstracttext>The genus Lactobacillus includes over 215 species that colonize plants, foods, sewage and the gastrointestinal tract (GIT) of humans and animals. In the GIT, Lactobacillus population can be made by true inhabitants or by bacteria occasionally ingested with fermented or spoiled foods, or with probiotics. This study longitudinally surveyed Lactobacillus species and strains in the feces of a healthy subject through whole genome sequencing (WGS) data-mining, in order to identify members of the permanent or transient populations. In three time-points (0, 670 and 700 d), 58 different species were identified, 16 of them being retrieved for the first time in human feces. L. rhamnosus, L. ruminis, L. delbrueckii, L. plantarum, L. casei and L. acidophilus were the most represented, with estimated amounts ranging between 6 and 8 Log (cells g(-1) ), while the other were detected at 4 or 5 Log (cells g(-1) ). 86 Lactobacillus strains belonging to 52 species were identified. 43 seemingly occupied the GIT as true residents, since were detected in a time span of almost 2 years in all the three samples or in 2 samples separated by 670 or 700 d. As a whole, a stable community of lactobacilli was disclosed, with wide and understudied biodiversity. </abstracttext>]",['http://dx.doi.org/10.1111/1758-2229.12405']
"Rossi M, Martínez-Martínez D, Amaretti A, Ulrici A, Raimondi S, Moya A.",2016,26970435,Mining metagenomic whole genome sequences revealed subdominant but constant Lactobacillus population in the human gut microbiota.,Environmental microbiology,"[<abstracttext>The genus Lactobacillus includes over 215 species that colonize plants, foods, sewage, and the gastrointestinal tract (GIT) of humans and animals. In the GIT, Lactobacillus population can be made by true inhabitants or by bacteria occasionally ingested with fermented or spoiled foods, or with probiotics. This study longitudinally surveyed Lactobacillus species and strains in the feces of a healthy subject through whole genome sequencing (WGS) data-mining, in order to identify members of the permanent or transient populations. In three time-points (0, 670 and 700 d), 58 different species were identified, 16 of them being retrieved for the first time in human feces. L. rhamnosus, L. ruminis, L. delbrueckii, L. plantarum, L. casei, and L. acidophilus were the most represented, with estimated amounts ranging between 6 and 8 Log (cells g<sup>-1</sup> ), while the other were detected at 4 or 5 Log (cells g<sup>-1</sup> ). 86 Lactobacillus strains belonging to 52 species were identified. 43 seemingly occupied the GIT as true residents, since were detected in a time span of almost 2 years in all the three samples or in 2 samples separated by 670 or 700 d. As a whole, a stable community of lactobacilli was disclosed, with wide and understudied biodiversity. This article is protected by copyright. All rights reserved.</abstracttext>]",['http://dx.doi.org/10.1111/1462-2920.13295']
"Falcinelli S, Rodiles A, Unniappan S, Picchietti S, Gioacchini G, Merrifield DL, Carnevali O.",2016,26727958,Probiotic treatment reduces appetite and glucose level in the zebrafish model.,Scientific reports,"[<abstracttext>The gut microbiota regulates metabolic pathways that modulate the physiological state of hunger or satiety. Nutrients in the gut stimulate the release of several appetite modulators acting at central and peripheral levels to mediate appetite and glucose metabolism. After an eight-day exposure of zebrafish larvae to probiotic Lactobacillus rhamnosus, high-throughput sequence analysis evidenced the ability of the probiotic to modulate the microbial composition of the gastrointestinal tract. These changes were associated with a down-regulation and up-regulation of larval orexigenic and anorexigenic genes, respectively, an up-regulation of genes related to glucose level reduction and concomitantly reduced appetite and body glucose level. BODIPY-FL-pentanoic-acid staining revealed higher short chain fatty acids levels in the intestine of treated larvae. These results underline the capability of the probiotic to modulate the gut microbiota community and provides insight into how the probiotic interacts to regulate a novel gene network involved in glucose metabolism and appetite control, suggesting a possible role for L. rhamnosus in the treatment of impaired glucose tolerance and food intake disorders by gut microbiota manipulation. </abstracttext>]","['http://dx.doi.org/10.1038/srep18061', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26727958/']"
"Horton MA, Oliver R, Newton IL.",2015,26623177,No apparent correlation between honey bee forager gut microbiota and honey production.,PeerJ,"[<abstracttext>One of the best indicators of colony health for the European honey bee (Apis mellifera) is its performance in the production of honey. Recent research into the microbial communities naturally populating the bee gut raise the question as to whether there is a correlation between microbial community structure and colony productivity. In this work, we used 16S rRNA amplicon sequencing to explore the microbial composition associated with forager bees from honey bee colonies producing large amounts of surplus honey (productive) and compared them to colonies producing less (unproductive). As supported by previous work, the honey bee microbiome was found to be dominated by three major phyla: the Proteobacteria, Bacilli and Actinobacteria, within which we found a total of 23 different bacterial genera, including known ""core"" honey bee microbiome members. Using discriminant function analysis and correlation-based network analysis, we identified highly abundant members (such as Frischella and Gilliamella) as important in shaping the bacterial community; libraries from colonies with high quantities of these Orbaceae members were also likely to contain fewer Bifidobacteria and Lactobacillus species (such as Firm-4). However, co-culture assays, using isolates from these major clades, were unable to confirm any antagonistic interaction between Gilliamella and honey bee gut bacteria. Our results suggest that honey bee colony productivity is associated with increased bacterial diversity, although this mechanism behind this correlation has yet to be determined. Our results also suggest researchers should not base inferences of bacterial interactions solely on correlations found using sequencing. Instead, we suggest that depth of sequencing and library size can dramatically influence statistically significant results from sequence analysis of amplicons and should be cautiously interpreted. </abstracttext>]","['https://dx.doi.org/10.7717/peerj.1329', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26623177/']"
"Zhu L, Lei AH, Zheng HY, Lyu LB, Zhang ZG, Zheng YT.",2015,26452693,Longitudinal analysis reveals characteristically high proportions of bacterial vaginosis-associated bacteria and temporal variability of vaginal microbiota in northern pig-tailed macaques (Macaca leonina).,Dong wu xue yan jiu = Zoological research,"[<abstracttext>The complex and dynamic vaginal microbial ecosystem is critical to both health and disease of the host. Studies focusing on how vaginal microbiota influences HIV-1 infection may face limitations in selecting proper animal models. Given that northern pig-tailed macaques (Macaca leonina) are susceptible to HIV-1 infection, they may be an optimal animal model for elucidating the mechanisms by which vaginal microbiota contributes to resistance and susceptibility to HIV-1 infection. However, little is known about the composition and temporal variability of vaginal microbiota of the northern pig-tailed macaque. Here, we present a comprehensive catalog of the composition and temporal dynamics of vaginal microbiota of two healthy northern pig-tailed macaques over 19 weeks using 454-pyrosequencing of 16S rRNA genes. We found remarkably high proportions of a diverse array of anaerobic bacteria associated with bacterial vaginosis. Atopobium and Sneathia were dominant genera, and interestingly, we demonstrated the presence of Lactobacillus-dominated vaginal microbiota. Moreover, longitudinal analysis demonstrated that the temporal dynamics of the vaginal microbiota were considerably individualized. Finally, network analysis revealed that vaginal pH may influence the temporal dynamics of the vaginal microbiota, suggesting that inter-subject variability of vaginal bacterial communities could be mirrored in inter-subject variation in correlation profiles of species with each other and with vaginal pH over time. Our results suggest that the northern pig-tailed macaque could be an ideal animal model for prospective investigation of the mechanisms by which vaginal microbiota influence susceptibility and resistance to HIV-1 infection in the context of highly polymicrobial and Lactobacillus-dominated states. </abstracttext>]","['http://www.zoores.ac.cn/EN/abstract/abstract3667.shtml', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26452693/']"
"Guidone A, Zotta T, Matera A, Ricciardi A, De Filippis F, Ercolini D, Parente E.",2016,26384211,The microbiota of high-moisture mozzarella cheese produced with different acidification methods.,International journal of food microbiology,"[<abstracttext>The microbiota of high-moisture Mozzarella cheese made from cow's milk and produced with different acidification methods was evaluated at the end of refrigerated storage by pyrosequencing of the 16S rRNA gene. The cheeses were clearly separated on the basis of the acidification methods. Cheeses produced with the addition of starters were dominated by Streptococcus thermophilus, but a variety of lactic acid bacteria and spoilage microorganisms appeared at low levels (0.01-1%). Cheeses produced by direct addition of citric acid were dominated by a diverse microbiota, including both lactic acid bacteria and psychrotrophic γ-proteobacteria. For five brands the acidification system was not declared on the label: the microbiota was dominated by thermophilic lactic acid bacteria (S. thermophilus, Lactobacillus delbrueckii, Lactobacillus helveticus) but a variety of other subdominant lactic acid bacteria, psychrotrophs and Enterobacteriaceae were present, with a diversity comparable or higher to cheeses produced by direct acid addition. This led to the conclusion that undefined starters were used for acidification. Both ordination methods and network analysis were used for the representation of beta-diversity: matrix cluster analysis, principal coordinate analysis and OTU networks uncovered different aspects of the microbial community structure. For three cheese brands both biological replicates (cheeses from different lots) and technical replicates (replicate cheeses from the same lot) were analyzed. Repeatability was acceptable for OTUs appearing at frequencies &gt;1%, but was low otherwise. A linear mixed model showed that the starter system was responsible for most differences related to dairies, while difference due to psychrotrophic contaminants was more related to lot-to-lot variability. </abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0168-1605(15)30115-X']
"Pearce MM, Zilliox MJ, Rosenfeld AB, Thomas-White KJ, Richter HE, Nager CW, Visco AG, Nygaard IE, Barber MD, Schaffer J, Moalli P, Sung VW, Smith AL, Rogers R, Nolen TL, Wallace D, Meikle SF, Gai X, Wolfe AJ, Brubaker L; Pelvic Floor Disorders <b>Network</b>..",2015,26210757,The female urinary microbiome in urgency urinary incontinence.,American journal of obstetrics and gynecology,"[<abstracttext label=""OBJECTIVE"" nlmcategory=""OBJECTIVE"">The purpose of this study was to characterize the urinary microbiota in women who are planning treatment for urgency urinary incontinence and to describe clinical associations with urinary symptoms, urinary tract infection, and treatment outcomes.</abstracttext>, <abstracttext label=""STUDY DESIGN"" nlmcategory=""METHODS"">Catheterized urine samples were collected from multisite randomized trial participants who had no clinical evidence of urinary tract infection; 16S ribosomal RNA gene sequencing was used to dichotomize participants as either DNA sequence-positive or sequence-negative. Associations with demographics, urinary symptoms, urinary tract infection risk, and treatment outcomes were determined. In sequence-positive samples, microbiotas were characterized on the basis of their dominant microorganisms.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">More than one-half (51.1%; 93/182) of the participants' urine samples were sequence-positive. Sequence-positive participants were younger (55.8 vs 61.3 years old; P = .0007), had a higher body mass index (33.7 vs 30.1 kg/m(2); P = .0009), had a higher mean baseline daily urgency urinary incontinence episodes (5.7 vs 4.2 episodes; P &lt; .0001), responded better to treatment (decrease in urgency urinary incontinence episodes, -4.4 vs -3.3; P = .0013), and were less likely to experience urinary tract infection (9% vs 27%; P = .0011). In sequence-positive samples, 8 major bacterial clusters were identified; 7 clusters were dominated not only by a single genus, most commonly Lactobacillus (45%) or Gardnerella (17%), but also by other taxa (25%). The remaining cluster had no dominant genus (13%).</abstracttext>, <abstracttext label=""CONCLUSION"" nlmcategory=""CONCLUSIONS"">DNA sequencing confirmed urinary bacterial DNA in many women with urgency urinary incontinence who had no signs of infection. Sequence status was associated with baseline urgency urinary incontinence episodes, treatment response, and posttreatment urinary tract infection risk.</abstracttext>]","['https://linkinghub.elsevier.com/retrieve/pii/S0002-9378(15)00745-0', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/26210757/']"
"Golubeva AV, Crampton S, Desbonnet L, Edge D, O'Sullivan O, Lomasney KW, Zhdanov AV, Crispie F, Moloney RD, Borre YE, Cotter PD, Hyland NP, O'Halloran KD, Dinan TG, O'Keeffe GW, Cryan JF.",2015,26135201,Prenatal stress-induced alterations in major physiological systems correlate with gut microbiota composition in adulthood.,Psychoneuroendocrinology,"[<abstracttext>Early-life adverse experiences, including prenatal stress (PNS), are associated with a higher prevalence of neurodevelopmental, cardiovascular and metabolic disorders in affected offspring. Here, in a rat model of chronic PNS, we investigate the impact of late gestational stress on physiological outcomes in adulthood. Sprague-Dawley pregnant dams were subjected to repeated restraint stress from embryonic day 14 to day 20, and their male offspring were assessed at 4 months of age. PNS induced an exaggeration of the hypothalamic-pituitary-adrenal (HPA) axis response to stress, as well as an elevation of blood pressure and impairment of cognitive function. Altered respiratory control was also observed, as demonstrated by increased variability in basal respiratory frequency and abnormal frequency responses to both hypoxic and hypercapnic challenges. PNS also affected gastrointestinal neurodevelopment and function, as measured by a decrease in the innervation density of distal colon and an increase in the colonic secretory response to catecholaminergic stimulation. Finally, PNS induced long lasting alterations in the intestinal microbiota composition. 16S rRNA gene 454 pyrosequencing revealed a strong trend towards decreased numbers of bacteria in the Lactobacillus genus, accompanied by elevated abundance of the Oscillibacter, Anaerotruncus and Peptococcus genera in PNS animals. Strikingly, relative abundance of distinct bacteria genera significantly correlated with certain respiratory parameters and the responsiveness of the HPA axis to stress. Together, these findings provide novel evidence that PNS induces long-term maladaptive alterations in the gastrointestinal and respiratory systems, accompanied by hyper-responsiveness to stress and alterations in the gut microbiota. </abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0306-4530(15)00206-1']
"Madhivanan P, Alleyn HN, Raphael E, Krupp K, Ravi K, Nebhrajani R, Arun A, Reingold AL, Riley LW, Klausner JD.",2015,25873579,"Identification of culturable vaginal Lactobacillus species among reproductive age women in Mysore, India.",Journal of medical microbiology,"[<abstracttext>A healthy vaginal environment is predominated by certain Lactobacillus species, which lead to the prevention of infections of the reproductive tract. This study examined the characteristics of cultivable Lactobacillus species in both healthy women and women with bacterial vaginosis (BV). Between November 2011 and September 2013, 139 women attending a women's clinic in Mysore, India, were evaluated for BV in a cross-sectional study. BV was diagnosed using Amsel's criteria: homogeneous vaginal discharge, vaginal pH &gt;4.5, production of amines, and presence of ""clue"" cells. Those with three or more of the characteristics were considered to have BV. Vaginal swabs were then cultured in Rogosa agar and de Man-Rogosa-Sharpe broth. Gram-positive lactobacilli generating 600-800 bp amplicons by 16 sRNA were further characterized by sequencing. Cultivable vaginal samples were obtained from 132 women (94.9%). According to the Amsel criteria, 83 women (62.1%) were healthy, and 49 (37.1%) had BV. Eleven different Lactobacillus species were isolated from 47 women. The common lactobacilli species found in this sample included L. crispatus (39.6%), L. gasseri (45.8%), and L. jensenii (14.6%). Lactobacilli were isolated from 39 healthy women and eight with BV. L. gasseri was cultured from 18.8% of healthy women and 6.1% with BV. The presence of L. reuteri was significantly associated with normal vaginal microbiota (P-value = 0.026). These results further our understanding of vaginal lactobacilli colonization and richness in this particular population. Our findings showed that lactobacilli species present in the vaginas of healthy women in India do not differ from those reported from other countries.</abstracttext>]","['http://jmm.microbiologyresearch.org/pubmed/content/journal/jmm/10.1099/jmm.0.000070', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25873579/']"
"Steenbergen L, Sellaro R, van Hemert S, Bosch JA, Colzato LS.",2015,25862297,A randomized controlled trial to test the effect of multispecies probiotics on cognitive reactivity to sad mood.,"Brain, behavior, and immunity","[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">Recent insights into the role of the human microbiota in cognitive and affective functioning have led to the hypothesis that probiotic supplementation may act as an adjuvant strategy to ameliorate or prevent depression.</abstracttext>, <abstracttext label=""OBJECTIVE"" nlmcategory=""OBJECTIVE"">Heightened cognitive reactivity to normal, transient changes in sad mood is an established marker of vulnerability to depression and is considered an important target for interventions. The present study aimed to test if a multispecies probiotic containing Bifidobacterium bifidum W23, Bifidobacterium lactis W52, Lactobacillus acidophilus W37, Lactobacillus brevis W63, Lactobacillus casei W56, Lactobacillus salivarius W24, and Lactococcus lactis (W19 and W58) may reduce cognitive reactivity in non-depressed individuals.</abstracttext>, <abstracttext label=""DESIGN"" nlmcategory=""METHODS"">In a triple-blind, placebo-controlled, randomized, pre- and post-intervention assessment design, 20 healthy participants without current mood disorder received a 4-week probiotic food-supplement intervention with the multispecies probiotics, while 20 control participants received an inert placebo for the same period. In the pre- and post-intervention assessment, cognitive reactivity to sad mood was assessed using the revised Leiden index of depression sensitivity scale.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">Compared to participants who received the placebo intervention, participants who received the 4-week multispecies probiotics intervention showed a significantly reduced overall cognitive reactivity to sad mood, which was largely accounted for by reduced rumination and aggressive thoughts.</abstracttext>, <abstracttext label=""CONCLUSION"" nlmcategory=""CONCLUSIONS"">These results provide the first evidence that the intake of probiotics may help reduce negative thoughts associated with sad mood. Probiotics supplementation warrants further research as a potential preventive strategy for depression.</abstracttext>]",['https://linkinghub.elsevier.com/retrieve/pii/S0889-1591(15)00088-4']
"Falcinelli S, Picchietti S, Rodiles A, Cossignani L, Merrifield DL, Taddei AR, Maradonna F, Olivotto I, Gioacchini G, Carnevali O.",2015,25822072,Lactobacillus rhamnosus lowers zebrafish lipid content by changing gut microbiota and host transcription of genes involved in lipid metabolism.,Scientific reports,"[<abstracttext>The microbiome plays an important role in lipid metabolism but how the introduction of probiotic communities affects host lipid metabolism is poorly understood. Using a multidisciplinary approach we addressed this knowledge gap using the zebrafish model by coupling high-throughput sequencing with biochemical, molecular and morphological analysis to evaluate the changes in the intestine. Analysis of bacterial 16S libraries revealed that Lactobacillus rhamnosus was able to modulate the gut microbiome of zebrafish larvae, elevating the abundance of Firmicutes sequences and reducing the abundance of Actinobacteria. The gut microbiome changes modulated host lipid processing by inducing transcriptional down-regulation of genes involved in cholesterol and triglycerides metabolism (fit2, agpat4, dgat2, mgll, hnf4α, scap, and cck) concomitantly decreasing total body cholesterol and triglyceride content and increasing fatty acid levels. L. rhamnosus treatment also increased microvilli and enterocyte lengths and decreased lipid droplet size in the intestinal epithelium. These changes resulted in elevated zebrafish larval growth. This integrated system investigation demonstrates probiotic modulation of the gut microbiome, highlights a novel gene network involved in lipid metabolism, provides an insight into how the microbiome regulates molecules involved in lipid metabolism, and reveals a new potential role for L. rhamnosus in the treatment of lipid disorders. </abstracttext>]","['http://dx.doi.org/10.1038/srep09336', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25822072/']"
"Isokpehi RD, Udensi UK, Simmons SS, Hollman AL, Cain AE, Olofinsae SA, Hassan OA, Kashim ZA, Enejoh OA, Fasesan DE, Nashiru O.",2014,25452698,Evaluative profiling of arsenic sensing and regulatory systems in the human microbiome project genomes.,Microbiology insights,"[<abstracttext>The influence of environmental chemicals including arsenic, a type 1 carcinogen, on the composition and function of the human-associated microbiota is of significance in human health and disease. We have developed a suite of bioinformatics and visual analytics methods to evaluate the availability (presence or absence) and abundance of functional annotations in a microbial genome for seven Pfam protein families: As(III)-responsive transcriptional repressor (ArsR), anion-transporting ATPase (ArsA), arsenical pump membrane protein (ArsB), arsenate reductase (ArsC), arsenical resistance operon transacting repressor (ArsD), water/glycerol transport protein (aquaporins), and universal stress protein (USP). These genes encode function for sensing and/or regulating arsenic content in the bacterial cell. The evaluative profiling strategy was applied to 3,274 genomes from which 62 genomes from 18 genera were identified to contain genes for the seven protein families. Our list included 12 genomes in the Human Microbiome Project (HMP) from the following genera: Citrobacter, Escherichia, Lactobacillus, Providencia, Rhodococcus, and Staphylococcus. Gene neighborhood analysis of the arsenic resistance operon in the genome of Bacteroides thetaiotaomicron VPI-5482, a human gut symbiont, revealed the adjacent arrangement of genes for arsenite binding/transfer (ArsD) and cytochrome c biosynthesis (DsbD_2). Visual analytics facilitated evaluation of protein annotations in 367 genomes in the phylum Bacteroidetes identified multiple genomes in which genes for ArsD and DsbD_2 were adjacently arranged. Cytochrome c, produced by a posttranslational process, consists of heme-containing proteins important for cellular energy production and signaling. Further research is desired to elucidate arsenic resistance and arsenic-mediated cellular energy production in the Bacteroidetes. </abstracttext>]","['http://www.la-press.com/article.php?article_id=4502', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25452698/']"
"Leonhardt SD, Kaltenpoth M.",2014,25148082,Microbial communities of three sympatric Australian stingless bee species.,PloS one,"[<abstracttext>Bacterial symbionts of insects have received increasing attention due to their prominent role in nutrient acquisition and defense. In social bees, symbiotic bacteria can maintain colony homeostasis and fitness, and the loss or alteration of the bacterial community may be associated with the ongoing bee decline observed worldwide. However, analyses of microbiota associated with bees have been largely confined to the social honeybees (Apis mellifera) and bumblebees (Bombus spec.), revealing--among other taxa--host-specific lactic acid bacteria (LAB, genus Lactobacillus) that are not found in solitary bees. Here, we characterized the microbiota of three Australian stingless bee species (Apidae: Meliponini) of two phylogenetically distant genera (Tetragonula and Austroplebeia). Besides common plant bacteria, we find LAB in all three species, showing that LAB are shared by honeybees, bumblebees and stingless bees across geographical regions. However, while LAB of the honeybee-associated Firm4-5 clusters were present in Tetragonula, they were lacking in Austroplebeia. Instead, we found a novel clade of likely host-specific LAB in all three Australian stingless bee species which forms a sister clade to a large cluster of Halictidae-associated lactobacilli. Our findings indicate both a phylogenetic and geographical signal of host-specific LAB in stingless bees and highlight stingless bees as an interesting group to investigate the evolutionary history of the bee-LAB association.</abstracttext>]","['http://dx.plos.org/10.1371/journal.pone.0105718', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25148082/']"
"Galley JD, Nelson MC, Yu Z, Dowd SE, Walter J, Kumar PS, Lyte M, Bailey MT.",2014,25028050,Exposure to a social stressor disrupts the community structure of the colonic mucosa-associated microbiota.,BMC microbiology,"[<abstracttext label=""BACKGROUND"" nlmcategory=""BACKGROUND"">The microbiota of the mammalian gastrointestinal (GI) tract consists of diverse populations of commensal bacteria that interact with host physiological function. Dysregulating these populations, through exogenous means such as antibiotics or dietary changes, can have adverse consequences on the health of the host. Studies from laboratories such as ours have demonstrated that exposure to psychological stressors disrupts the population profile of intestinal microbiota. To date, such studies have primarily focused on prolonged stressors (repeated across several days) and have assessed fecal bacterial populations. It is not known whether shorter stressors can also impact the microbiota, and whether colonic mucosa-associated populations can also be affected. The mucosa-associated microbiota exist in close proximity to elements of the host immune system and the two are tightly interrelated. Therefore, alterations in these populations should be emphasized. Additionally, stressors can induce differential responses in anxiety-like behavior and corticosterone outputs in variant strains of mice. Thus, whether stressor exposure can have contrasting effects on the colonic microbiota in inbred C57BL/6 mice and outbred CD-1 mice was also examined.</abstracttext>, <abstracttext label=""RESULTS"" nlmcategory=""RESULTS"">In the present study, we used high throughput pyrosequencing to assess the effects of a single 2-hour exposure to a social stressor, called social disruption (SDR), on colonic mucosa-associated microbial profiles of C57BL/6 mice. The data indicate that exposure to the stressor significantly changed the community profile and significantly reduced the relative proportions of two genera and one family of highly abundant intestinal bacteria, including the genus Lactobacillus. This finding was confirmed using a quantitative real-time polymerase chain reaction (qPCR) technique. The use of qPCR also identified mouse strain-specific differences in bacterial abundances. L. reuteri, an immunomodulatory species, was decreased in stressor-exposed CD-1 mice, but not C57BL/6 mice.</abstracttext>, <abstracttext label=""CONCLUSIONS"" nlmcategory=""CONCLUSIONS"">These data illustrate that stressor exposure can affect microbial populations, including the lactobacilli, that are closely associated with the colonic mucosa. Because the lactobacilli can have beneficial effects on human health, stressor-induced reductions of their population could have important health implications.</abstracttext>]","['https://bmcmicrobiol.biomedcentral.com/articles/10.1186/1471-2180-14-189', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/25028050/']"
"Madhivanan P, Raphael E, Rumphs A, Krupp K, Ravi K, Srinivas V, Arun A, Reingold AL, Klausner JD, Riley LW.",2014,24836413,Characterization of culturable vaginal Lactobacillus species among women with and without bacterial vaginosis from the United States and India: a cross-sectional study.,Journal of medical microbiology,"[<abstracttext>Lactobacillus species play an integral part in the health of the vaginal microbiota. We compared vaginal Lactobacillus species in women from India and the USA with and without bacterial vaginosis (BV). Between July 2009 and November 2010, a cross-sectional study was conducted among 40 women attending a women's health clinic in Mysore, India, and a sexually transmitted diseases clinic in San Francisco, USA. Women were diagnosed with BV using Amsel's criteria and the Nugent score. Lactobacillus 16S rDNA was sequenced to speciate the cultured isolates. Ten Indian and 10 US women without BV were compared with an equal number of women with BV. Lactobacilli were isolated from all healthy women, but from only 10% of Indian and 50% of US women with BV. 16S rDNA from 164 Lactobacillus colonies was sequenced from healthy women (126 colonies) and women with BV (38 colonies). Seven cultivable Lactobacillus species were isolated from 11 Indian women and nine species from 15 US women. The majority of Lactobacillus species among Indian women were L. crispatus (25.0%), L. jensenii (25.0%) and L. reuteri (16.7%). Among US women, L. crispatus (32.0%), L. jensenii (20.0%) and L. coleohominis (12.0%) predominated. L. jensenii and L. crispatus dominated the vaginal flora of healthy Indian and US women. Indian women appeared to have a higher percentage of obligate heterofermentative species, suggesting the need for a larger degree of metabolic flexibility and a more challenging vaginal environment.</abstracttext>]","['http://jmm.microbiologyresearch.org/pubmed/content/journal/jmm/10.1099/jmm.0.073080-0', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/24836413/']"
"Liang X, Li H, Tian G, Li S.",2014,24828543,Dynamic microbe and molecule networks in a mouse model of colitis-associated colorectal cancer.,Scientific reports,"[<abstracttext>Bacterial colonisation of the gut is involved in the development of colitis-associated colorectal cancer. However, it remains unclear how the gut microbiota dynamically shifts correlating with colorectal carcinogenesis. Here, we reveal the longitudinal shifts in the microbial community that occur with colitis-associated colorectal cancer. High-throughput sequencing results for the bacterial 16S rRNA gene (V3 region) were compared for azoxymethane/dextran sodium sulphate-treated mice and control mice. We found that microbial community structure was significantly altered by chronic colitis. Microbes in the species Streptococcus luteciae, Lactobacillus hamster, Bacteroides uniformis and Bacteroides ovatus were increased during colorectal carcinogenesis. Histological measurements for a molecular network including six interconnected key factors from inflammation to cancer, namely p65, p53, COX-2, PPARγ, CCR2 and β-catenin, indicated that the microbiome modifications were correlated with molecular pathogenesis of colitis-associated colorectal cancer. Phylotype modifications after each AOM/DSS cycle were identified. A longitudinal microbial network was then constructed for the gut microbiome and showed that the phylotype shifts during this process were complex and highly dynamic. This work may provide a deeper understanding of the role of the microbiota and microbe-host interactions in colitis-associated colorectal cancer. </abstracttext>]","['http://dx.doi.org/10.1038/srep04985', 'https://www.ncbi.nlm.nih.gov/pmc/articles/pmid/24828543/']"
"Valeriano VD, P Balolong M, Kang DK.",2016,27914202,Probiotic Roles of Lactobacillus spp. in Swine: Insights from Gut Microbiota.,Journal of applied microbiology,"[<abstracttext>The use of lactobacilli as probiotics in swine has been gaining attention due to their ability to improve growth performance and carcass quality, prevent gastrointestinal infection, and most importantly, their 'generally recognised as safe' status. Previous studies support the potential of lactobacilli to regulate host immune systems, enhance gut metabolic capacities, and maintain balance in the gut microbiota. Research on swine gut microbiota has revealed complex gut microbial community structure and showed the importance of Lactobacillus to the host's health. However, the species- and strain-specific characteristics of lactobacilli that confer probiotic benefits are still not well understood. The diversity of probiotic traits in a complex gut ecosystem makes it challenging to infer the relationships between specific functions of Lactobacillus spp. and host health. In this review, we provide an overview of how lactobacilli play a pivotal role in the swine gut ecosystem and identify key characteristics that influence gut microbial community structure and the health of pigs. In addition, based on recent and on-going meta-omics and omics research on the gut microbiota of pigs, we suggest a workflow combining culture-dependent and culture-independent approaches for more effective selection of probiotic lactobacilli. This article is protected by copyright. All rights reserved.</abstracttext>]",['http://dx.doi.org/10.1111/jam.13364']
